2018-12-23__11:03:05 0.37,0.36 31.15 44°C normal
2018-12-23__11:03:10 0.36,0.35 28.64 44°C normal
2018-12-23__11:03:16 0.35,0.35 28.86 44°C normal
2018-12-23__11:03:22 0.35,0.35 27.50 44°C normal
2018-12-23__11:03:27 0.34,0.35 28.00 43°C normal
2018-12-23__11:03:33 0.36,0.36 43.14 44°C normal
2018-12-23__11:03:38 0.36,0.35 56.92 44°C normal
2018-12-23__11:03:44 0.35,0.35 29.23 43°C normal
2018-12-23__11:03:50 0.34,0.35 35.50 44°C normal
2018-12-23__11:03:55 0.34,0.35 27.91 43°C normal
2018-12-23__11:04:01 0.35,0.35 31.44 43°C normal
2018-12-23__11:04:07 0.34,0.35 41.91 44°C normal
2018-12-23__11:04:12 0.34,0.35 29.23 42°C normal
2018-12-23__11:04:18 0.34,0.35 29.35 44°C normal
2018-12-23__11:04:27 0.34,0.35 31.81 44°C normal
2018-12-23__11:04:32 0.37,0.36 30.25 44°C normal
2018-12-23__11:04:38 0.39,0.37 47.23 47°C normal
2018-12-23__11:04:44 0.38,0.36 26.56 43°C normal
2018-12-23__11:04:49 0.37,0.36 28.78 43°C normal
2018-12-23__11:04:55 0.37,0.36 28.28 45°C normal
2018-12-23__11:05:01 0.39,0.37 47.47 46°C normal
2018-12-23__11:05:06 0.39,0.37 29.64 45°C normal
2018-12-23__11:05:12 0.41,0.37 32.64 44°C normal
2018-12-23__11:05:17 0.41,0.37 26.53 44°C normal
2018-12-23__11:05:23 0.44,0.38 34.18 47°C normal
2018-12-23__11:05:29 0.44,0.38 49.47 45°C normal
2018-12-23__11:05:34 0.43,0.38 38.72 44°C normal
2018-12-23__11:05:40 0.42,0.38 31.47 44°C normal
2018-12-23__11:05:46 0.41,0.37 40.88 46°C normal
2018-12-23__11:05:51 0.41,0.37 27.77 44°C normal
2018-12-23__11:05:57 0.40,0.37 28.57 45°C normal
2018-12-23__11:06:02 0.39,0.37 40.40 44°C normal
2018-12-23__11:06:08 0.43,0.38 39.39 46°C normal
2018-12-23__11:06:14 0.44,0.38 37.37 44°C normal
2018-12-23__11:06:19 0.43,0.38 28.42 44°C normal
2018-12-23__11:06:25 0.43,0.38 28.20 43°C normal
2018-12-23__11:06:31 0.42,0.38 53.00 46°C normal
2018-12-23__11:06:36 0.41,0.37 51.54 45°C normal
2018-12-23__11:06:42 0.40,0.37 29.14 44°C normal
2018-12-23__11:06:48 0.40,0.37 28.64 42°C normal
2018-12-23__11:06:53 0.42,0.38 38.30 45°C normal
2018-12-23__11:06:59 0.41,0.37 35.38 45°C normal
2018-12-23__11:07:05 0.40,0.37 29.50 44°C normal
2018-12-23__11:07:12 0.40,0.37 55.77 44°C normal
2018-12-23__11:07:18 0.41,0.37 60.59 46°C normal
2018-12-23__11:07:23 0.43,0.38 27.97 44°C normal
2018-12-23__11:07:29 0.42,0.38 28.57 42°C normal
2018-12-23__11:07:35 0.41,0.37 40.79 44°C normal
2018-12-23__11:07:40 0.47,0.39 31.44 45°C normal
2018-12-23__11:07:46 0.46,0.39 28.71 44°C normal
2018-12-23__11:07:52 0.46,0.39 28.64 42°C normal
2018-12-23__11:07:57 0.45,0.39 35.20 43°C normal
2018-12-23__11:08:03 0.44,0.38 32.84 45°C normal
2018-12-23__11:08:09 0.46,0.39 30.58 44°C normal
2018-12-23__11:08:14 0.48,0.40 28.42 43°C normal
2018-12-23__11:08:20 0.48,0.40 30.50 45°C normal
2018-12-23__11:08:26 0.55,0.42 39.69 45°C normal
2018-12-23__11:08:31 0.54,0.42 32.98 44°C normal
2018-12-23__11:08:38 0.58,0.43 26.15 44°C normal
2018-12-23__11:08:44 0.58,0.43 53.76 45°C normal
2018-12-23__11:08:49 0.57,0.43 33.33 45°C normal
2018-12-23__11:08:55 0.56,0.43 29.35 43°C normal
2018-12-23__11:09:00 0.55,0.43 41.41 44°C normal
2018-12-23__11:09:06 0.56,0.43 53.88 45°C normal
2018-12-23__11:09:12 0.57,0.43 31.18 44°C normal
2018-12-23__11:09:17 0.56,0.43 36.68 44°C normal
2018-12-23__11:09:23 0.55,0.43 35.32 45°C normal
2018-12-23__11:09:29 0.56,0.43 49.49 44°C normal
2018-12-23__11:09:34 0.55,0.43 32.64 44°C normal
2018-12-23__11:09:40 0.54,0.43 27.04 43°C normal
2018-12-23__11:09:46 0.53,0.43 30.25 44°C normal
2018-12-23__11:09:51 0.53,0.42 52.84 45°C normal
2018-12-23__11:09:58 0.55,0.43 33.50 44°C normal
2018-12-23__11:10:04 0.58,0.45 35.89 45°C normal
2018-12-23__11:10:10 0.57,0.44 28.00 44°C normal
2018-12-23__11:10:15 0.56,0.44 55.00 45°C normal
2018-12-23__11:10:21 0.55,0.44 36.97 44°C normal
2018-12-23__11:10:26 0.58,0.45 29.14 44°C normal
2018-12-23__11:10:32 0.57,0.44 27.13 43°C normal
2018-12-23__11:10:38 0.56,0.44 61.80 46°C normal
2018-12-23__11:10:43 0.58,0.45 57.36 46°C normal
2018-12-23__11:10:49 0.58,0.45 39.59 44°C normal
2018-12-23__11:10:55 0.57,0.45 28.57 44°C normal
2018-12-23__11:11:00 0.59,0.46 54.90 46°C normal
2018-12-23__11:11:06 0.62,0.47 33.84 45°C normal
2018-12-23__11:11:12 0.61,0.46 25.88 45°C normal
2018-12-23__11:11:19 0.64,0.47 35.71 44°C normal
2018-12-23__11:11:24 0.64,0.48 41.96 47°C normal
2018-12-23__11:11:30 0.63,0.47 39.39 45°C normal
2018-12-23__11:11:36 0.62,0.47 32.01 45°C normal
2018-12-23__11:11:41 0.61,0.47 27.36 43°C normal
2018-12-23__11:11:47 0.60,0.47 31.81 46°C normal
2018-12-23__11:11:53 0.59,0.46 31.31 45°C normal
2018-12-23__11:11:58 0.58,0.46 29.08 44°C normal
2018-12-23__11:12:04 0.58,0.46 29.55 43°C normal
2018-12-23__11:12:10 0.58,0.46 36.13 46°C normal
2018-12-23__11:12:15 0.57,0.46 33.16 44°C normal
2018-12-23__11:12:21 0.56,0.46 41.58 45°C normal
2018-12-23__11:12:27 0.56,0.45 58.33 46°C normal
2018-12-23__11:12:32 0.55,0.45 46.11 46°C normal
2018-12-23__11:12:40 0.54,0.45 33.67 45°C normal
2018-12-23__11:12:45 0.54,0.45 29.59 45°C normal
2018-12-23__11:12:51 0.53,0.45 29.35 43°C normal
2018-12-23__11:12:56 0.55,0.46 27.77 44°C normal
2018-12-23__11:13:02 0.54,0.45 28.85 44°C normal
2018-12-23__11:13:08 0.53,0.45 59.00 46°C normal
2018-12-23__11:13:13 0.52,0.45 34.21 44°C normal
2018-12-23__11:13:19 0.52,0.45 30.69 45°C normal
2018-12-23__11:13:25 0.53,0.45 51.50 45°C normal
2018-12-23__11:13:30 0.54,0.46 27.27 45°C normal
2018-12-23__11:13:36 0.53,0.45 26.76 44°C normal
2018-12-23__11:13:42 0.59,0.47 27.91 45°C normal
2018-12-23__11:13:47 0.58,0.47 56.43 45°C normal
2018-12-23__11:13:53 0.57,0.47 28.42 45°C normal
2018-12-23__11:13:58 0.56,0.46 26.13 44°C normal
2018-12-23__11:14:04 0.56,0.46 26.90 45°C normal
2018-12-23__11:14:10 0.55,0.46 50.78 46°C normal
2018-12-23__11:14:15 0.55,0.46 32.99 44°C normal
2018-12-23__11:14:21 0.54,0.46 33.50 44°C normal
2018-12-23__11:14:27 0.55,0.46 31.84 46°C normal
2018-12-23__11:14:32 0.54,0.46 28.71 45°C normal
2018-12-23__11:14:38 0.53,0.46 32.33 44°C normal
2018-12-23__11:14:44 0.52,0.45 36.18 45°C normal
2018-12-23__11:14:49 0.57,0.47 40.51 46°C normal
2018-12-23__11:14:55 0.56,0.47 28.14 44°C normal
2018-12-23__11:15:01 0.55,0.47 47.23 45°C normal
2018-12-23__11:15:06 0.54,0.46 29.64 44°C normal
2018-12-23__11:15:12 0.62,0.49 27.72 45°C normal
2018-12-23__11:15:17 0.61,0.48 35.35 44°C normal
2018-12-23__11:15:25 0.60,0.48 55.95 45°C normal
2018-12-23__11:15:31 0.59,0.48 57.14 45°C normal
2018-12-23__11:15:36 0.58,0.48 29.41 45°C normal
2018-12-23__11:15:42 0.59,0.48 32.47 44°C normal
2018-12-23__11:15:48 0.58,0.48 30.28 44°C normal
2018-12-23__11:15:53 0.57,0.47 53.60 46°C normal
2018-12-23__11:15:59 0.63,0.49 45.91 45°C normal
2018-12-23__11:16:05 0.64,0.50 30.30 45°C normal
2018-12-23__11:16:10 0.63,0.50 28.42 43°C normal
2018-12-23__11:16:16 0.62,0.49 58.09 46°C normal
2018-12-23__11:16:22 0.61,0.49 45.04 45°C normal
2018-12-23__11:16:27 0.60,0.49 48.27 45°C normal
2018-12-23__11:16:33 0.60,0.49 27.69 45°C normal
2018-12-23__11:16:39 0.59,0.49 53.17 45°C normal
2018-12-23__11:16:44 0.75,0.54 27.36 45°C normal
2018-12-23__11:16:50 0.73,0.53 32.47 44°C normal
2018-12-23__11:17:00 0.77,0.55 37.07 45°C normal
2018-12-23__11:17:06 0.75,0.55 37.17 45°C normal
2018-12-23__11:17:11 0.77,0.55 27.36 44°C normal
2018-12-23__11:17:17 0.78,0.56 34.51 45°C normal
2018-12-23__11:17:23 0.77,0.55 55.22 45°C normal
2018-12-23__11:17:28 0.77,0.56 28.50 45°C normal
2018-12-23__11:17:34 0.76,0.55 28.14 44°C normal
2018-12-23__11:17:40 0.75,0.55 40.20 44°C normal
2018-12-23__11:17:45 0.74,0.55 55.67 45°C normal
2018-12-23__11:17:51 0.72,0.54 29.44 45°C normal
2018-12-23__11:17:57 0.71,0.54 27.77 44°C normal
2018-12-23__11:18:02 0.70,0.54 50.00 45°C normal
2018-12-23__11:18:08 0.69,0.54 45.27 45°C normal
2018-12-23__11:18:14 0.69,0.54 45.77 45°C normal
2018-12-23__11:18:21 0.73,0.55 27.00 44°C normal
2018-12-23__11:18:27 0.74,0.56 27.17 45°C normal
2018-12-23__11:18:33 0.73,0.55 54.18 46°C normal
2018-12-23__11:18:38 0.71,0.55 34.71 45°C normal
2018-12-23__11:18:44 0.70,0.55 58.29 45°C normal
2018-12-23__11:18:49 0.72,0.55 27.50 44°C normal
2018-12-23__11:18:55 0.72,0.55 81.21 47°C normal
2018-12-23__11:19:01 0.70,0.55 37.62 45°C normal
2018-12-23__11:19:06 0.69,0.55 34.01 45°C normal
2018-12-23__11:19:12 0.68,0.54 32.32 45°C normal
2018-12-23__11:19:18 0.74,0.56 60.10 47°C normal
2018-12-23__11:19:23 0.77,0.57 86.70 53°C note
2018-12-23__11:19:29 0.81,0.59 91.41 56°C note
2018-12-23__11:19:35 0.90,0.62 76.96 57°C note
2018-12-23__11:19:40 0.90,0.62 61.00 53°C note
2018-12-23__11:19:47 0.89,0.62 28.50 48°C normal
2018-12-23__11:19:53 0.87,0.62 27.91 45°C normal
2018-12-23__11:19:58 0.86,0.61 27.69 46°C normal
2018-12-23__11:20:04 0.86,0.61 26.00 47°C normal
2018-12-23__11:20:10 0.84,0.61 28.50 45°C normal
2018-12-23__11:20:15 0.83,0.61 37.23 45°C normal
2018-12-23__11:20:21 0.84,0.61 33.50 46°C normal
2018-12-23__11:20:26 0.84,0.61 34.29 47°C normal
2018-12-23__11:20:32 0.84,0.62 38.26 46°C normal
2018-12-23__11:20:38 0.83,0.61 49.00 46°C normal
2018-12-23__11:20:43 0.81,0.61 36.73 45°C normal
2018-12-23__11:20:49 0.82,0.61 27.17 47°C normal
2018-12-23__11:20:55 0.80,0.61 26.90 44°C normal
2018-12-23__11:21:00 0.79,0.61 34.18 45°C normal
2018-12-23__11:21:07 0.78,0.60 28.78 45°C normal
2018-12-23__11:21:13 0.78,0.61 33.50 45°C normal
2018-12-23__11:21:19 0.79,0.61 41.91 46°C normal
2018-12-23__11:21:24 0.77,0.61 80.51 49°C normal
2018-12-23__11:21:30 0.81,0.62 32.30 48°C normal
2018-12-23__11:21:35 0.80,0.62 36.00 47°C normal
2018-12-23__11:21:41 0.82,0.63 31.55 45°C normal
2018-12-23__11:21:47 0.92,0.66 28.20 45°C normal
2018-12-23__11:21:52 0.91,0.66 39.30 45°C normal
2018-12-23__11:21:58 0.94,0.67 28.14 45°C normal
2018-12-23__11:22:04 0.95,0.67 27.69 46°C normal
2018-12-23__11:22:09 0.96,0.68 37.05 45°C normal
2018-12-23__11:22:15 1.01,0.70 58.08 46°C normal
2018-12-23__11:22:21 1.00,0.70 34.55 47°C normal
2018-12-23__11:22:29 0.98,0.69 28.00 45°C normal
2018-12-23__11:22:34 0.96,0.69 29.35 44°C normal
2018-12-23__11:22:40 0.96,0.69 54.45 46°C normal
2018-12-23__11:22:46 0.97,0.69 34.01 46°C normal
2018-12-23__11:22:51 0.95,0.69 51.02 45°C normal
2018-12-23__11:22:57 0.93,0.69 28.07 45°C normal
2018-12-23__11:23:03 0.92,0.68 55.27 46°C normal
2018-12-23__11:23:08 0.90,0.68 35.32 45°C normal
2018-12-23__11:23:14 0.89,0.67 33.67 44°C normal
2018-12-23__11:23:19 0.87,0.67 28.85 44°C normal
2018-12-23__11:23:25 0.89,0.68 67.35 47°C normal
2018-12-23__11:23:31 0.90,0.68 29.64 45°C normal
2018-12-23__11:23:36 0.88,0.68 28.71 44°C normal
2018-12-23__11:23:42 0.87,0.67 31.60 43°C normal
2018-12-23__11:23:50 0.85,0.67 85.50 51°C note
2018-12-23__11:23:55 0.94,0.70 32.14 50°C normal
2018-12-23__11:24:01 0.92,0.70 29.29 46°C normal
2018-12-23__11:24:07 0.91,0.69 27.77 46°C normal
2018-12-23__11:24:12 0.91,0.69 35.85 48°C normal
2018-12-23__11:24:18 0.89,0.69 28.42 45°C normal
2018-12-23__11:24:24 0.88,0.69 91.66 51°C note
2018-12-23__11:24:30 0.88,0.69 26.15 47°C normal
2018-12-23__11:24:35 0.87,0.68 56.34 51°C note
2018-12-23__11:24:41 0.87,0.69 28.93 47°C normal
2018-12-23__11:24:46 0.92,0.71 28.14 46°C normal
2018-12-23__11:24:52 0.91,0.70 28.50 45°C normal
2018-12-23__11:24:58 0.96,0.72 54.59 48°C normal
2018-12-23__11:25:03 0.94,0.72 34.32 45°C normal
2018-12-23__11:25:13 0.91,0.71 54.72 46°C normal
2018-12-23__11:25:19 0.90,0.70 57.86 47°C normal
2018-12-23__11:25:25 0.90,0.71 39.17 45°C normal
2018-12-23__11:25:30 0.90,0.71 29.41 45°C normal
2018-12-23__11:25:36 0.89,0.71 47.20 46°C normal
2018-12-23__11:25:42 0.87,0.70 57.57 46°C normal
2018-12-23__11:25:47 0.92,0.72 29.08 46°C normal
2018-12-23__11:25:53 0.91,0.72 31.84 46°C normal
2018-12-23__11:25:58 0.89,0.71 34.78 45°C normal
2018-12-23__11:26:04 0.88,0.71 55.77 46°C normal
2018-12-23__11:26:10 0.90,0.72 33.16 46°C normal
2018-12-23__11:26:15 0.92,0.72 38.88 45°C normal
2018-12-23__11:26:21 0.88,0.72 27.27 44°C normal
2018-12-23__11:26:27 0.87,0.71 58.54 46°C normal
2018-12-23__11:26:32 0.85,0.71 28.50 45°C normal
2018-12-23__11:26:38 0.84,0.70 28.57 45°C normal
2018-12-23__11:26:44 0.83,0.70 32.50 44°C normal
2018-12-23__11:26:53 0.87,0.71 31.63 47°C normal
2018-12-23__11:26:58 0.85,0.71 34.01 45°C normal
2018-12-23__11:27:04 0.84,0.71 31.34 45°C normal
2018-12-23__11:27:10 0.86,0.71 39.00 46°C normal
2018-12-23__11:27:15 0.91,0.73 46.23 47°C normal
2018-12-23__11:27:21 0.89,0.73 44.79 45°C normal
2018-12-23__11:27:26 0.90,0.73 26.76 45°C normal
2018-12-23__11:27:32 0.88,0.73 29.01 45°C normal
2018-12-23__11:27:38 0.88,0.73 34.65 47°C normal
2018-12-23__11:27:43 0.87,0.72 30.30 45°C normal
2018-12-23__11:27:49 0.87,0.72 27.63 44°C normal
2018-12-23__11:27:55 0.89,0.73 28.20 45°C normal
2018-12-23__11:28:00 0.88,0.73 36.22 46°C normal
2018-12-23__11:28:06 0.86,0.72 37.37 45°C normal
2018-12-23__11:28:13 0.88,0.73 27.72 45°C normal
2018-12-23__11:28:19 0.88,0.73 29.50 44°C normal
2018-12-23__11:28:25 0.90,0.74 29.08 45°C normal
2018-12-23__11:28:30 0.89,0.74 33.16 45°C normal
2018-12-23__11:28:36 0.91,0.74 33.66 45°C normal
2018-12-23__11:28:41 0.89,0.74 47.47 45°C normal
2018-12-23__11:28:47 0.90,0.74 33.17 46°C normal
2018-12-23__11:28:53 0.88,0.74 27.77 45°C normal
2018-12-23__11:28:58 0.87,0.73 38.61 46°C normal
2018-12-23__11:29:04 0.85,0.73 37.68 46°C normal
2018-12-23__11:29:10 0.87,0.74 31.15 46°C normal
2018-12-23__11:29:15 0.86,0.73 35.23 47°C normal
2018-12-23__11:29:21 0.86,0.73 28.71 46°C normal
2018-12-23__11:29:27 0.85,0.73 39.80 46°C normal
2018-12-23__11:29:34 0.88,0.74 33.16 47°C normal
2018-12-23__11:29:40 0.87,0.74 53.00 46°C normal
2018-12-23__11:29:45 0.85,0.73 41.36 46°C normal
2018-12-23__11:29:51 0.87,0.74 53.84 47°C normal
2018-12-23__11:29:57 0.98,0.77 28.78 46°C normal
2018-12-23__11:30:02 0.99,0.78 32.99 46°C normal
2018-12-23__11:30:08 0.98,0.78 34.01 46°C normal
2018-12-23__11:30:14 0.96,0.77 78.28 48°C normal
2018-12-23__11:30:19 0.96,0.77 38.46 47°C normal
2018-12-23__11:30:25 0.95,0.77 29.00 46°C normal
2018-12-23__11:30:30 1.05,0.80 39.59 45°C normal
2018-12-23__11:30:36 1.06,0.81 62.17 48°C normal
2018-12-23__11:30:42 1.04,0.81 47.14 46°C normal
2018-12-23__11:30:47 1.02,0.80 38.02 47°C normal
2018-12-23__11:30:55 1.01,0.80 36.26 46°C normal
2018-12-23__11:31:00 0.99,0.79 29.46 47°C normal
2018-12-23__11:31:06 1.01,0.80 30.19 46°C normal
2018-12-23__11:31:12 0.99,0.80 30.73 45°C normal
2018-12-23__11:31:17 0.97,0.79 40.00 46°C normal
2018-12-23__11:31:23 1.01,0.81 27.41 46°C normal
2018-12-23__11:31:29 1.04,0.82 47.71 46°C normal
2018-12-23__11:31:34 1.02,0.81 30.84 46°C normal
2018-12-23__11:31:40 1.01,0.81 57.35 47°C normal
2018-12-23__11:31:45 0.99,0.80 36.18 47°C normal
2018-12-23__11:31:51 1.01,0.81 56.70 47°C normal
2018-12-23__11:31:57 0.99,0.81 34.34 45°C normal
2018-12-23__11:32:02 0.97,0.80 41.75 45°C normal
2018-12-23__11:32:08 0.97,0.81 28.64 46°C normal
2018-12-23__11:32:16 0.94,0.80 38.19 46°C normal
2018-12-23__11:32:22 0.92,0.79 28.00 45°C normal
2018-12-23__11:32:28 0.91,0.79 53.60 46°C normal
2018-12-23__11:32:33 0.89,0.78 29.35 46°C normal
2018-12-23__11:32:39 0.91,0.79 27.97 45°C normal
2018-12-23__11:32:45 0.98,0.81 28.14 44°C normal
2018-12-23__11:32:50 0.96,0.81 27.97 45°C normal
2018-12-23__11:32:56 0.98,0.82 45.45 46°C normal
2018-12-23__11:33:02 0.96,0.81 52.28 45°C normal
2018-12-23__11:33:07 0.95,0.81 48.50 45°C normal
2018-12-23__11:33:13 0.93,0.80 28.57 45°C normal
2018-12-23__11:33:18 0.93,0.81 27.63 46°C normal
2018-12-23__11:33:24 0.92,0.80 28.27 45°C normal
2018-12-23__11:33:30 0.92,0.80 29.29 44°C normal
2018-12-23__11:33:35 0.90,0.80 32.00 45°C normal
2018-12-23__11:33:41 0.91,0.80 56.02 46°C normal
2018-12-23__11:33:47 0.89,0.80 28.28 45°C normal
2018-12-23__11:33:53 0.88,0.79 41.42 45°C normal
2018-12-23__11:33:58 0.86,0.79 48.18 45°C normal
2018-12-23__11:34:04 0.86,0.79 29.55 45°C normal
2018-12-23__11:34:10 0.85,0.78 32.00 45°C normal
2018-12-23__11:34:15 0.84,0.78 31.65 45°C normal
2018-12-23__11:34:21 0.82,0.78 29.85 45°C normal
2018-12-23__11:34:27 0.81,0.77 30.72 44°C normal
2018-12-23__11:34:32 0.80,0.77 27.91 44°C normal
2018-12-23__11:34:38 0.78,0.76 58.54 47°C normal
2018-12-23__11:34:44 0.77,0.76 29.70 45°C normal
2018-12-23__11:34:49 0.76,0.76 33.17 45°C normal
2018-12-23__11:34:55 0.76,0.76 69.00 46°C normal
2018-12-23__11:35:02 0.75,0.75 29.20 44°C normal
2018-12-23__11:35:08 0.76,0.76 31.15 44°C normal
2018-12-23__11:35:13 0.74,0.75 32.16 45°C normal
2018-12-23__11:35:19 0.75,0.75 33.33 45°C normal
2018-12-23__11:35:25 0.74,0.75 28.42 44°C normal
2018-12-23__11:35:30 0.72,0.74 27.83 44°C normal
2018-12-23__11:35:36 0.76,0.76 39.37 46°C normal
2018-12-23__11:35:41 0.78,0.76 45.36 45°C normal
2018-12-23__11:35:47 0.77,0.76 41.79 45°C normal
2018-12-23__11:35:53 0.76,0.76 29.23 45°C normal
2018-12-23__11:35:58 0.78,0.76 28.93 47°C normal
2018-12-23__11:36:04 0.77,0.76 29.14 44°C normal
2018-12-23__11:36:10 0.75,0.75 32.29 44°C normal
2018-12-23__11:36:15 0.74,0.75 46.11 45°C normal
2018-12-23__11:36:23 0.75,0.75 28.28 46°C normal
2018-12-23__11:36:29 0.74,0.75 28.00 45°C normal
2018-12-23__11:36:34 0.72,0.74 27.97 45°C normal
2018-12-23__11:36:40 0.73,0.74 33.99 45°C normal
2018-12-23__11:36:46 0.73,0.75 32.66 46°C normal
2018-12-23__11:36:51 0.72,0.74 30.04 44°C normal
2018-12-23__11:36:57 0.73,0.74 45.31 46°C normal
2018-12-23__11:37:03 0.72,0.74 46.00 45°C normal
2018-12-23__11:37:08 0.71,0.74 31.00 45°C normal
2018-12-23__11:37:14 0.70,0.73 31.86 44°C normal
2018-12-23__11:37:20 0.68,0.73 30.50 45°C normal
2018-12-23__11:37:25 0.67,0.72 28.35 45°C normal
2018-12-23__11:37:31 0.66,0.72 50.00 46°C normal
2018-12-23__11:37:36 0.65,0.71 27.72 45°C normal
2018-12-23__11:37:42 0.68,0.72 36.22 45°C normal
2018-12-23__11:37:48 0.67,0.72 37.11 45°C normal
2018-12-23__11:37:53 0.72,0.74 29.70 46°C normal
2018-12-23__11:37:59 0.71,0.73 30.50 45°C normal
2018-12-23__11:38:05 0.71,0.74 28.42 44°C normal
2018-12-23__11:38:10 0.70,0.73 29.70 44°C normal
2018-12-23__11:38:16 0.71,0.73 32.47 45°C normal
2018-12-23__11:38:22 0.70,0.73 29.14 44°C normal
2018-12-23__11:38:27 0.71,0.73 41.70 45°C normal
2018-12-23__11:38:33 0.69,0.73 30.65 45°C normal
2018-12-23__11:38:39 0.68,0.72 32.65 45°C normal
2018-12-23__11:38:49 0.68,0.72 30.24 45°C normal
2018-12-23__11:38:54 0.66,0.72 30.19 44°C normal
2018-12-23__11:39:00 0.65,0.71 34.29 45°C normal
2018-12-23__11:39:06 0.64,0.71 34.18 44°C normal
2018-12-23__11:39:11 0.63,0.70 30.69 43°C normal
2018-12-23__11:39:17 0.63,0.70 47.73 45°C normal
2018-12-23__11:39:23 0.62,0.70 37.87 46°C normal
2018-12-23__11:39:28 0.61,0.70 30.30 44°C normal
2018-12-23__11:39:34 0.60,0.69 33.83 44°C normal
2018-12-23__11:39:40 0.59,0.69 42.85 45°C normal
2018-12-23__11:39:48 0.63,0.70 31.15 46°C normal
2018-12-23__11:39:54 0.62,0.70 27.77 44°C normal
2018-12-23__11:39:59 0.61,0.69 40.20 45°C normal
2018-12-23__11:40:05 0.60,0.69 51.53 47°C normal
2018-12-23__11:40:11 0.59,0.69 40.20 45°C normal
2018-12-23__11:40:16 0.58,0.68 34.15 45°C normal
2018-12-23__11:40:22 0.57,0.68 51.03 46°C normal
2018-12-23__11:40:27 0.60,0.69 55.94 47°C normal
2018-12-23__11:40:33 0.59,0.68 35.85 45°C normal
2018-12-23__11:40:43 0.57,0.68 38.26 46°C normal
2018-12-23__11:40:49 0.56,0.67 61.08 46°C normal
2018-12-23__11:40:54 0.55,0.67 35.17 45°C normal
2018-12-23__11:41:00 0.63,0.69 35.97 46°C normal
2018-12-23__11:41:06 0.62,0.69 39.37 45°C normal
2018-12-23__11:41:11 0.61,0.68 52.28 46°C normal
2018-12-23__11:41:17 0.61,0.69 29.64 45°C normal
2018-12-23__11:41:23 0.66,0.70 41.74 46°C normal
2018-12-23__11:41:28 0.65,0.70 38.42 45°C normal
2018-12-23__11:41:38 0.63,0.69 27.77 45°C normal
2018-12-23__11:41:44 0.61,0.68 27.13 44°C normal
2018-12-23__11:41:50 0.60,0.68 44.44 45°C normal
2018-12-23__11:41:55 0.59,0.68 33.50 44°C normal
2018-12-23__11:42:01 0.58,0.67 27.17 44°C normal
2018-12-23__11:42:07 0.57,0.67 28.00 44°C normal
2018-12-23__11:42:12 0.58,0.67 27.83 44°C normal
2018-12-23__11:42:18 0.56,0.66 29.94 44°C normal
2018-12-23__11:42:24 0.55,0.66 30.96 44°C normal
2018-12-23__11:42:34 0.53,0.65 40.51 43°C normal
2018-12-23__11:42:39 0.52,0.65 55.61 46°C normal
2018-12-23__11:42:45 0.52,0.64 62.56 45°C normal
2018-12-23__11:42:51 0.51,0.64 32.83 46°C normal
2018-12-23__11:42:56 0.50,0.64 27.91 45°C normal
2018-12-23__11:43:02 0.52,0.64 57.50 46°C normal
2018-12-23__11:43:08 0.56,0.65 57.00 46°C normal
2018-12-23__11:43:13 0.55,0.65 33.33 46°C normal
2018-12-23__11:43:20 0.54,0.64 29.06 44°C normal
2018-12-23__11:43:25 0.53,0.64 54.77 47°C normal
2018-12-23__11:43:31 0.52,0.64 34.00 46°C normal
2018-12-23__11:43:37 0.54,0.64 48.97 45°C normal
2018-12-23__11:43:42 0.53,0.64 28.21 45°C normal
2018-12-23__11:43:48 0.57,0.65 59.39 46°C normal
2018-12-23__11:43:53 0.56,0.65 29.44 45°C normal
2018-12-23__11:43:59 0.58,0.65 45.87 45°C normal
2018-12-23__11:44:05 0.57,0.65 43.58 45°C normal
2018-12-23__11:44:10 0.56,0.65 29.90 44°C normal
2018-12-23__11:44:16 0.57,0.65 28.42 45°C normal
2018-12-23__11:44:22 0.59,0.65 35.53 45°C normal
2018-12-23__11:44:27 0.58,0.65 28.78 45°C normal
2018-12-23__11:44:33 0.58,0.65 29.00 45°C normal
2018-12-23__11:44:39 0.57,0.64 43.07 46°C normal
2018-12-23__11:44:44 0.56,0.64 30.80 45°C normal
2018-12-23__11:44:50 0.55,0.64 51.00 45°C normal
2018-12-23__11:44:56 0.54,0.63 35.23 45°C normal
2018-12-23__11:45:06 0.57,0.64 45.91 45°C normal
2018-12-23__11:45:12 0.56,0.64 27.63 45°C normal
2018-12-23__11:45:18 0.55,0.63 26.15 45°C normal
2018-12-23__11:45:23 0.57,0.64 54.95 47°C normal
2018-12-23__11:45:29 0.56,0.64 29.14 45°C normal
2018-12-23__11:45:34 0.55,0.63 39.28 45°C normal
2018-12-23__11:45:40 0.54,0.63 54.18 45°C normal
2018-12-23__11:45:46 0.53,0.62 73.84 47°C normal
2018-12-23__11:45:51 0.52,0.62 50.51 47°C normal
2018-12-23__11:45:57 0.51,0.62 39.17 46°C normal
2018-12-23__11:46:03 0.52,0.62 27.69 45°C normal
2018-12-23__11:46:08 0.54,0.63 53.60 47°C normal
2018-12-23__11:46:14 0.53,0.62 41.83 46°C normal
2018-12-23__11:46:19 0.52,0.62 31.88 44°C normal
2018-12-23__11:46:25 0.51,0.62 44.16 46°C normal
2018-12-23__11:46:31 0.50,0.61 54.27 46°C normal
2018-12-23__11:46:36 0.49,0.61 27.00 46°C normal
