2018-12-22__20:40:20 0.39 54.27 50°C normal
2018-12-22__20:40:25 0.40 53.00 51°C note
2018-12-23__11:16:25 3.23 52.28 49°C normal
2018-12-23__11:16:31 3.22 57.65 48°C normal
2018-12-23__11:16:36 3.21 58.20 48°C normal
2018-12-23__11:16:42 3.21 54.77 48°C normal
2018-12-23__11:16:47 3.22 47.64 48°C normal
2018-12-23__11:16:53 3.21 59.29 48°C normal
2018-12-23__11:16:58 3.22 52.87 48°C normal
2018-12-23__11:17:04 3.23 52.04 49°C normal
2018-12-23__11:17:14 3.22 55.77 48°C normal
2018-12-23__11:17:20 3.21 57.51 49°C normal
2018-12-23__11:17:26 3.22 62.24 49°C normal
2018-12-23__11:17:35 3.21 57.14 49°C normal
2018-12-23__11:17:40 3.21 55.67 48°C normal
2018-12-23__11:17:46 3.23 54.73 48°C normal
2018-12-23__11:17:51 3.24 52.97 48°C normal
2018-12-23__11:17:57 3.24 46.07 47°C normal
2018-12-23__11:18:02 3.23 51.79 49°C normal
2018-12-23__11:18:08 3.25 49.74 48°C normal
2018-12-23__11:18:13 3.24 53.84 48°C normal
2018-12-23__11:18:19 3.25 51.02 47°C normal
2018-12-23__11:18:25 3.25 50.76 49°C normal
2018-12-23__11:18:30 3.24 46.70 49°C normal
2018-12-23__11:18:36 3.24 51.74 50°C normal
2018-12-23__11:18:41 3.23 59.48 50°C normal
2018-12-23__11:18:47 3.23 52.38 50°C normal
2018-12-23__11:18:52 3.23 49.49 49°C normal
2018-12-23__11:18:58 3.24 48.96 49°C normal
2018-12-23__11:19:04 3.24 48.97 48°C normal
2018-12-23__11:19:09 3.23 60.10 50°C normal
2018-12-23__11:19:15 3.24 56.92 49°C normal
2018-12-23__11:19:21 3.23 55.17 49°C normal
2018-12-23__11:19:27 3.23 50.75 49°C normal
2018-12-23__11:19:36 3.22 55.15 50°C normal
2018-12-23__11:19:41 3.22 51.29 49°C normal
2018-12-23__11:19:47 3.22 51.29 49°C normal
2018-12-23__11:19:52 3.23 53.06 49°C normal
2018-12-23__11:19:58 3.22 62.94 50°C normal
2018-12-23__11:20:03 3.22 56.18 49°C normal
2018-12-23__11:20:09 3.22 48.20 49°C normal
2018-12-23__11:20:15 3.22 52.02 49°C normal
2018-12-23__11:20:20 3.21 54.97 49°C normal
2018-12-23__11:20:26 3.23 59.27 50°C normal
2018-12-23__11:20:31 3.23 46.19 47°C normal
2018-12-23__11:20:37 3.23 48.46 48°C normal
2018-12-23__11:20:42 3.23 67.00 49°C normal
2018-12-23__11:20:48 3.22 55.20 49°C normal
2018-12-23__11:20:54 3.22 50.51 48°C normal
2018-12-23__11:20:59 3.20 57.51 49°C normal
2018-12-23__11:21:05 3.20 50.52 48°C normal
2018-12-23__11:21:10 3.21 56.00 48°C normal
2018-12-23__11:21:20 3.22 50.25 48°C normal
2018-12-23__11:21:25 3.21 54.08 48°C normal
2018-12-23__11:21:31 3.21 52.60 48°C normal
2018-12-23__11:21:37 3.20 46.73 47°C normal
2018-12-23__11:21:42 3.20 51.03 48°C normal
2018-12-23__11:21:48 3.20 62.56 51°C note
2018-12-23__11:21:53 3.20 54.35 50°C normal
2018-12-23__11:21:59 3.19 47.20 48°C normal
2018-12-23__11:22:04 3.19 53.80 50°C normal
2018-12-23__11:22:11 3.19 54.40 48°C normal
2018-12-23__11:22:16 3.19 51.53 48°C normal
2018-12-23__11:22:22 3.20 54.54 48°C normal
2018-12-23__11:22:31 3.20 50.51 49°C normal
2018-12-23__11:22:36 3.22 54.92 49°C normal
2018-12-23__11:22:42 3.22 66.49 50°C normal
2018-12-23__11:22:47 3.21 62.24 50°C normal
2018-12-23__11:22:53 3.21 63.73 49°C normal
2018-12-23__11:22:59 3.20 51.57 49°C normal
2018-12-23__11:23:04 3.20 62.94 49°C normal
2018-12-23__11:23:10 3.20 63.82 49°C normal
2018-12-23__11:23:15 3.19 66.66 50°C normal
2018-12-23__11:23:21 3.18 62.12 51°C note
2018-12-23__11:23:27 3.19 66.49 52°C note
2018-12-23__11:23:32 3.20 62.50 51°C note
2018-12-23__11:23:38 3.21 48.70 50°C normal
2018-12-23__11:23:43 3.21 68.04 51°C note
2018-12-23__11:23:49 3.21 71.50 51°C note
2018-12-23__11:23:55 3.21 64.82 51°C note
2018-12-23__11:24:00 3.21 68.04 51°C note
2018-12-23__11:24:06 3.24 63.77 51°C note
2018-12-23__11:24:15 3.26 60.10 50°C normal
2018-12-23__11:24:21 3.27 58.11 50°C normal
2018-12-23__11:24:26 3.27 43.22 48°C normal
2018-12-23__11:24:35 3.26 46.66 47°C normal
2018-12-23__11:24:41 3.27 50.25 47°C normal
2018-12-23__11:24:46 3.26 47.50 47°C normal
2018-12-23__11:24:52 3.25 48.00 46°C normal
2018-12-23__11:24:58 3.25 44.50 46°C normal
2018-12-23__11:25:03 3.24 45.64 46°C normal
2018-12-23__11:25:09 3.24 43.58 46°C normal
2018-12-23__11:25:14 3.24 46.73 46°C normal
2018-12-23__11:25:20 3.23 47.17 46°C normal
2018-12-23__11:25:26 3.22 50.50 47°C normal
2018-12-23__11:25:31 3.23 48.50 47°C normal
2018-12-23__11:25:37 3.22 53.06 48°C normal
2018-12-23__11:25:42 3.22 51.03 48°C normal
2018-12-23__11:25:48 3.21 56.28 49°C normal
2018-12-23__11:25:53 3.22 62.81 48°C normal
2018-12-23__11:25:59 3.22 57.29 48°C normal
2018-12-23__11:26:04 3.23 54.12 49°C normal
2018-12-23__11:26:10 3.23 66.16 49°C normal
2018-12-23__11:26:16 3.24 57.86 48°C normal
2018-12-23__11:26:21 3.24 51.51 48°C normal
2018-12-23__11:26:27 3.25 65.80 50°C normal
2018-12-23__11:26:36 3.25 51.77 49°C normal
2018-12-23__11:26:41 3.25 57.51 48°C normal
2018-12-23__11:26:47 3.25 63.90 48°C normal
2018-12-23__11:26:52 3.25 61.00 50°C normal
2018-12-23__11:26:58 3.26 53.40 48°C normal
2018-12-23__11:27:03 3.26 46.39 47°C normal
2018-12-23__11:27:09 3.26 47.39 46°C normal
2018-12-23__11:27:15 3.24 63.91 48°C normal
2018-12-23__11:27:20 3.23 59.59 48°C normal
2018-12-23__11:27:26 3.25 66.84 50°C normal
2018-12-23__11:27:31 3.27 44.94 48°C normal
2018-12-23__11:27:37 3.26 54.87 50°C normal
2018-12-23__11:27:43 3.27 58.88 48°C normal
2018-12-23__11:27:48 3.27 50.51 48°C normal
2018-12-23__11:27:54 3.28 57.07 49°C normal
2018-12-23__11:27:59 3.29 57.94 50°C normal
2018-12-23__11:28:05 3.30 57.42 50°C normal
2018-12-23__11:28:10 3.29 60.20 50°C normal
2018-12-23__11:28:21 3.28 58.16 49°C normal
2018-12-23__11:28:26 3.29 60.91 49°C normal
2018-12-23__11:28:32 3.28 60.82 49°C normal
2018-12-23__11:28:37 3.29 61.02 50°C normal
2018-12-23__11:28:43 3.28 57.51 50°C normal
2018-12-23__11:28:48 3.28 50.51 49°C normal
2018-12-23__11:28:54 3.28 55.89 50°C normal
2018-12-23__11:29:00 3.28 54.77 50°C normal
2018-12-23__11:29:05 3.28 58.79 50°C normal
2018-12-23__11:29:11 3.28 65.34 49°C normal
2018-12-23__11:29:17 3.30 53.00 50°C normal
2018-12-23__11:29:23 3.30 52.30 49°C normal
2018-12-23__11:29:31 3.29 55.33 48°C normal
2018-12-23__11:29:37 3.29 53.33 48°C normal
2018-12-23__11:29:43 3.29 45.91 47°C normal
2018-12-23__11:29:48 3.29 45.22 47°C normal
2018-12-23__11:29:54 3.28 51.51 48°C normal
2018-12-23__11:29:59 3.28 66.17 51°C note
2018-12-23__11:30:05 3.27 46.90 48°C normal
2018-12-23__11:30:10 3.27 57.65 49°C normal
2018-12-23__11:30:16 3.28 54.77 48°C normal
2018-12-23__11:30:22 3.28 46.23 49°C normal
2018-12-23__11:30:27 3.29 90.30 50°C normal
2018-12-23__11:30:33 3.29 55.67 48°C normal
2018-12-23__11:30:38 3.27 55.89 48°C normal
2018-12-23__11:30:44 3.27 58.79 49°C normal
2018-12-23__11:30:49 3.26 52.02 48°C normal
2018-12-23__11:30:55 3.25 56.41 48°C normal
2018-12-23__11:31:00 3.24 46.15 47°C normal
2018-12-23__11:31:06 3.23 43.61 46°C normal
2018-12-23__11:31:16 3.24 62.43 49°C normal
2018-12-23__11:31:21 3.24 54.35 48°C normal
2018-12-23__11:31:27 3.24 52.79 48°C normal
2018-12-23__11:31:36 3.23 54.08 49°C normal
2018-12-23__11:31:42 3.24 58.29 50°C normal
2018-12-23__11:31:47 3.23 56.78 49°C normal
2018-12-23__11:31:53 3.23 60.20 49°C normal
2018-12-23__11:31:58 3.22 54.72 49°C normal
2018-12-23__11:32:04 3.22 55.83 49°C normal
2018-12-23__11:32:09 3.21 76.28 49°C normal
2018-12-23__11:32:15 3.23 75.77 51°C note
2018-12-23__11:32:20 3.23 54.92 49°C normal
2018-12-23__11:32:26 3.25 60.52 48°C normal
2018-12-23__11:32:32 3.25 57.42 48°C normal
2018-12-23__11:32:37 3.26 62.88 50°C normal
2018-12-23__11:32:43 3.26 60.89 50°C normal
2018-12-23__11:32:48 3.27 51.79 48°C normal
2018-12-23__11:32:54 3.27 67.17 51°C note
2018-12-23__11:33:00 3.27 68.91 48°C normal
2018-12-23__11:33:05 3.26 52.57 48°C normal
2018-12-23__11:33:11 3.26 53.60 48°C normal
2018-12-23__11:33:16 3.27 56.21 49°C normal
2018-12-23__11:33:22 3.26 70.46 50°C normal
2018-12-23__11:33:27 3.27 65.46 50°C normal
2018-12-23__11:33:36 3.29 55.89 50°C normal
2018-12-23__11:33:42 3.28 59.48 49°C normal
2018-12-23__11:33:48 3.28 60.10 48°C normal
2018-12-23__11:33:53 3.28 45.87 46°C normal
2018-12-23__11:33:59 3.28 52.57 48°C normal
2018-12-23__11:34:04 3.27 44.94 47°C normal
2018-12-23__11:34:10 3.28 45.77 47°C normal
2018-12-23__11:34:15 3.28 47.71 47°C normal
2018-12-23__11:34:21 3.27 43.65 47°C normal
2018-12-23__11:34:27 3.26 43.87 46°C normal
2018-12-23__11:34:32 3.26 43.29 46°C normal
2018-12-23__11:34:38 3.25 45.40 46°C normal
2018-12-23__11:34:43 3.24 49.00 46°C normal
2018-12-23__11:34:49 3.23 44.72 46°C normal
2018-12-23__11:34:54 3.22 56.12 47°C normal
2018-12-23__11:35:00 3.22 58.88 48°C normal
2018-12-23__11:35:05 3.22 54.67 47°C normal
2018-12-23__11:35:11 3.20 54.40 48°C normal
2018-12-23__11:35:21 3.21 54.68 47°C normal
2018-12-23__11:35:27 3.20 56.85 48°C normal
2018-12-23__11:35:32 3.19 55.44 47°C normal
2018-12-23__11:35:38 3.19 54.87 48°C normal
2018-12-23__11:35:44 3.18 54.73 48°C normal
2018-12-23__11:35:49 3.20 60.60 48°C normal
2018-12-23__11:35:55 3.20 56.12 48°C normal
2018-12-23__11:36:00 3.19 55.05 48°C normal
2018-12-23__11:36:06 3.19 56.41 48°C normal
2018-12-23__11:36:12 3.18 55.72 48°C normal
2018-12-23__11:36:18 3.20 56.70 48°C normal
2018-12-23__11:36:23 3.19 57.21 48°C normal
2018-12-23__11:36:32 3.20 59.69 47°C normal
2018-12-23__11:36:38 3.20 50.51 48°C normal
2018-12-23__11:36:43 3.20 55.10 49°C normal
2018-12-23__11:36:49 3.20 53.06 48°C normal
2018-12-23__11:36:54 3.20 54.08 48°C normal
2018-12-23__11:37:00 3.20 59.00 48°C normal
2018-12-23__11:37:05 3.19 59.29 48°C normal
2018-12-23__11:37:11 3.19 52.33 47°C normal
2018-12-23__11:37:16 3.20 56.54 47°C normal
2018-12-23__11:37:22 3.20 52.28 48°C normal
2018-12-23__11:37:28 3.19 57.14 48°C normal
2018-12-23__11:37:33 3.18 55.83 48°C normal
2018-12-23__11:37:39 3.18 57.81 48°C normal
2018-12-23__11:37:45 3.18 55.83 50°C normal
2018-12-23__11:37:50 3.19 58.58 50°C normal
2018-12-23__11:37:56 3.20 54.87 50°C normal
2018-12-23__11:38:01 3.20 57.65 49°C normal
2018-12-23__11:38:07 3.21 53.57 49°C normal
2018-12-23__11:38:17 3.21 53.80 49°C normal
2018-12-23__11:38:22 3.20 60.60 50°C normal
2018-12-23__11:38:28 3.21 47.17 48°C normal
2018-12-23__11:38:37 3.21 58.79 49°C normal
2018-12-23__11:38:42 3.22 67.34 48°C normal
2018-12-23__11:38:48 3.21 48.50 48°C normal
2018-12-23__11:38:54 3.21 50.00 47°C normal
2018-12-23__11:38:59 3.21 44.94 46°C normal
2018-12-23__11:39:05 3.20 42.78 46°C normal
2018-12-23__11:39:10 3.19 48.22 46°C normal
2018-12-23__11:39:16 3.20 45.12 45°C normal
2018-12-23__11:39:21 3.20 58.29 47°C normal
2018-12-23__11:39:27 3.21 59.69 48°C normal
2018-12-23__11:39:33 3.20 56.34 48°C normal
2018-12-23__11:39:38 3.20 60.19 49°C normal
2018-12-23__11:39:44 3.19 56.34 49°C normal
2018-12-23__11:39:49 3.18 51.05 48°C normal
2018-12-23__11:39:55 3.18 49.74 48°C normal
2018-12-23__11:40:00 3.17 56.00 49°C normal
2018-12-23__11:40:06 3.17 52.76 49°C normal
2018-12-23__11:40:12 3.17 56.34 49°C normal
2018-12-23__11:40:18 3.18 52.30 49°C normal
2018-12-23__11:40:23 3.18 55.83 49°C normal
2018-12-23__11:40:29 3.17 54.04 49°C normal
2018-12-23__11:40:38 3.17 54.16 49°C normal
2018-12-23__11:40:43 3.17 60.91 51°C note
2018-12-23__11:40:49 3.16 53.06 49°C normal
2018-12-23__11:40:55 3.19 54.21 50°C normal
2018-12-23__11:41:00 3.21 60.82 50°C normal
2018-12-23__11:41:06 3.20 53.03 49°C normal
2018-12-23__11:41:11 3.20 49.22 48°C normal
2018-12-23__11:41:17 3.22 59.48 48°C normal
2018-12-23__11:41:22 3.22 71.93 52°C note
2018-12-23__11:41:28 3.23 60.00 49°C normal
2018-12-23__11:41:34 3.23 51.79 49°C normal
2018-12-23__11:41:39 3.22 58.97 49°C normal
2018-12-23__11:41:45 3.23 57.14 48°C normal
2018-12-23__11:41:50 3.23 54.08 48°C normal
2018-12-23__11:41:56 3.23 54.16 49°C normal
2018-12-23__11:42:01 3.24 58.97 48°C normal
2018-12-23__11:42:07 3.23 52.30 48°C normal
2018-12-23__11:42:12 3.22 54.31 48°C normal
2018-12-23__11:42:18 3.21 61.45 48°C normal
2018-12-23__11:42:24 3.22 61.73 48°C normal
2018-12-23__11:42:29 3.23 60.84 48°C normal
2018-12-23__11:42:35 3.24 55.61 48°C normal
2018-12-23__11:42:40 3.24 54.82 50°C normal
2018-12-23__11:42:46 3.24 58.58 49°C normal
2018-12-23__11:42:51 3.25 60.10 49°C normal
2018-12-23__11:42:57 3.25 56.21 49°C normal
2018-12-23__11:43:02 3.26 58.62 51°C note
2018-12-23__11:43:08 3.26 68.68 49°C normal
2018-12-23__11:43:14 3.26 54.90 50°C normal
2018-12-23__11:43:19 3.25 57.06 49°C normal
2018-12-23__11:43:25 3.26 61.92 50°C normal
2018-12-23__11:43:34 3.26 52.82 49°C normal
2018-12-23__11:43:39 3.27 47.15 49°C normal
2018-12-23__11:43:45 3.26 64.10 51°C note
2018-12-23__11:43:50 3.26 60.10 51°C note
2018-12-23__11:43:56 3.27 68.31 51°C note
2018-12-23__11:44:02 3.26 55.05 50°C normal
2018-12-23__11:44:07 3.27 56.71 50°C normal
2018-12-23__11:44:13 3.27 60.82 50°C normal
2018-12-23__11:44:18 3.27 62.10 50°C normal
2018-12-23__11:44:24 3.29 67.52 49°C normal
2018-12-23__11:44:30 3.30 60.69 49°C normal
2018-12-23__11:44:35 3.29 56.63 50°C normal
2018-12-23__11:44:41 3.30 63.68 49°C normal
2018-12-23__11:44:46 3.30 63.21 49°C normal
2018-12-23__11:44:52 3.30 64.28 49°C normal
2018-12-23__11:44:57 3.34 70.15 49°C normal
2018-12-23__11:45:03 3.34 58.58 49°C normal
2018-12-23__11:45:08 3.34 62.17 49°C normal
2018-12-23__11:45:14 3.33 69.50 49°C normal
2018-12-23__11:45:19 3.34 54.73 49°C normal
2018-12-23__11:45:25 3.34 62.87 50°C normal
2018-12-23__11:45:31 3.34 59.25 51°C note
2018-12-23__11:45:36 3.37 59.68 51°C note
2018-12-23__11:45:42 3.36 55.61 50°C normal
2018-12-23__11:45:47 3.39 64.55 51°C note
2018-12-23__11:45:55 3.38 52.82 50°C normal
2018-12-23__11:46:00 3.38 62.94 51°C note
2018-12-23__11:46:06 3.37 55.27 50°C normal
2018-12-23__11:46:11 3.37 55.97 49°C normal
2018-12-23__11:46:17 3.37 61.30 51°C note
2018-12-23__11:46:22 3.39 50.25 49°C normal
2018-12-23__11:46:30 3.39 69.45 51°C note
2018-12-23__11:46:35 3.38 58.70 50°C normal
2018-12-23__11:46:41 3.38 60.20 50°C normal
2018-12-23__11:46:46 3.37 56.18 50°C normal
2018-12-23__11:46:52 3.38 67.52 50°C normal
2018-12-23__11:46:58 3.38 63.13 49°C normal
2018-12-23__11:47:03 3.39 70.05 49°C normal
2018-12-23__11:47:09 3.39 59.70 49°C normal
2018-12-23__11:47:14 3.39 52.76 49°C normal
2018-12-23__11:47:20 3.41 56.99 49°C normal
2018-12-23__11:47:25 3.41 55.05 49°C normal
2018-12-23__11:47:31 3.41 62.94 49°C normal
2018-12-23__11:47:36 3.42 61.85 49°C normal
2018-12-23__11:47:42 3.42 56.99 49°C normal
2018-12-23__11:47:48 3.42 58.76 48°C normal
2018-12-23__11:47:55 3.42 57.94 49°C normal
2018-12-23__11:48:01 3.41 58.46 49°C normal
2018-12-23__11:48:06 3.42 56.78 50°C normal
2018-12-23__11:48:12 3.41 59.79 50°C normal
2018-12-23__11:48:17 3.41 63.40 51°C note
2018-12-23__11:48:23 3.40 54.16 50°C normal
2018-12-23__11:48:30 3.40 59.39 50°C normal
2018-12-23__11:48:36 3.41 51.51 49°C normal
2018-12-23__11:48:41 3.40 62.12 50°C normal
2018-12-23__11:48:47 3.40 55.17 49°C normal
2018-12-23__11:48:52 3.40 59.69 50°C normal
2018-12-23__11:48:58 3.41 54.73 50°C normal
2018-12-23__11:49:03 3.40 63.26 51°C note
2018-12-23__11:49:09 3.39 57.59 50°C normal
2018-12-23__11:49:14 3.39 59.89 50°C normal
2018-12-23__11:49:20 3.39 62.05 49°C normal
2018-12-23__11:49:26 3.39 60.40 49°C normal
2018-12-23__11:49:31 3.39 62.50 50°C normal
2018-12-23__11:49:37 3.39 60.40 50°C normal
2018-12-23__11:49:42 3.40 58.51 49°C normal
2018-12-23__11:49:48 3.42 47.20 49°C normal
2018-12-23__11:49:53 3.42 60.10 48°C normal
2018-12-23__11:49:59 3.42 61.85 49°C normal
2018-12-23__11:50:04 3.42 50.52 48°C normal
2018-12-23__11:50:11 3.41 62.17 49°C normal
2018-12-23__11:50:16 3.42 56.25 49°C normal
2018-12-23__11:50:22 3.43 54.95 48°C normal
2018-12-23__11:50:27 3.44 54.16 49°C normal
2018-12-23__11:50:36 3.43 58.29 48°C normal
2018-12-23__11:50:41 3.43 59.39 48°C normal
2018-12-23__11:50:47 3.44 51.53 47°C normal
2018-12-23__11:50:52 3.44 56.77 49°C normal
2018-12-23__11:50:58 3.44 64.85 48°C normal
2018-12-23__11:51:03 3.44 59.18 49°C normal
2018-12-23__11:51:09 3.43 54.50 49°C normal
2018-12-23__11:51:15 3.43 56.54 49°C normal
2018-12-23__11:51:20 3.43 67.34 49°C normal
2018-12-23__11:51:26 3.42 65.32 51°C note
2018-12-23__11:51:31 3.44 63.72 50°C normal
2018-12-23__11:51:37 3.44 64.00 51°C note
2018-12-23__11:51:43 3.45 61.85 50°C normal
2018-12-23__11:51:48 3.44 59.51 50°C normal
2018-12-23__11:51:54 3.44 55.89 49°C normal
2018-12-23__11:51:59 3.43 58.00 49°C normal
2018-12-23__11:52:05 3.43 57.59 49°C normal
2018-12-23__11:52:13 3.43 58.24 48°C normal
2018-12-23__11:52:19 3.43 54.35 48°C normal
2018-12-23__11:52:24 3.42 58.50 48°C normal
2018-12-23__11:52:30 3.42 59.27 48°C normal
2018-12-23__11:52:36 3.42 56.63 48°C normal
2018-12-23__11:52:43 3.42 50.25 49°C normal
2018-12-23__11:52:49 3.42 56.34 49°C normal
2018-12-23__11:52:54 3.42 62.69 51°C note
2018-12-23__11:53:00 3.43 60.82 50°C normal
2018-12-23__11:53:05 3.44 63.26 50°C normal
2018-12-23__11:53:11 3.44 56.92 50°C normal
2018-12-23__11:53:17 3.44 65.82 50°C normal
2018-12-23__11:53:22 3.44 65.65 50°C normal
2018-12-23__11:53:28 3.45 61.53 50°C normal
2018-12-23__11:53:33 3.45 63.81 49°C normal
2018-12-23__11:53:39 3.44 61.22 50°C normal
2018-12-23__11:53:45 3.44 52.84 48°C normal
2018-12-23__11:53:50 3.43 55.95 48°C normal
2018-12-23__11:53:56 3.43 60.82 48°C normal
2018-12-23__11:54:01 3.43 57.28 48°C normal
2018-12-23__11:54:07 3.43 54.35 50°C normal
2018-12-23__11:54:12 3.42 60.00 50°C normal
2018-12-23__11:54:18 3.43 55.05 50°C normal
2018-12-23__11:54:24 3.43 56.93 49°C normal
2018-12-23__11:54:30 3.43 55.55 48°C normal
2018-12-23__11:54:35 3.45 56.02 50°C normal
2018-12-23__11:54:41 3.44 44.84 49°C normal
2018-12-23__11:54:46 3.44 68.04 51°C note
2018-12-23__11:54:52 3.44 47.20 48°C normal
2018-12-23__11:54:57 3.45 62.24 50°C normal
2018-12-23__11:55:03 3.45 59.50 50°C normal
2018-12-23__11:55:10 3.46 64.76 50°C normal
2018-12-23__11:55:15 3.45 50.25 47°C normal
2018-12-23__11:55:21 3.45 54.59 49°C normal
2018-12-23__11:55:26 3.44 61.22 49°C normal
2018-12-23__11:55:32 3.44 65.46 49°C normal
2018-12-23__11:55:39 3.44 59.37 51°C note
2018-12-23__11:55:44 3.44 64.97 50°C normal
2018-12-23__11:55:50 3.43 56.12 49°C normal
2018-12-23__11:55:55 3.43 62.37 50°C normal
2018-12-23__11:56:01 3.43 58.79 50°C normal
2018-12-23__11:56:07 3.45 57.78 49°C normal
2018-12-23__11:56:12 3.45 59.00 49°C normal
2018-12-23__11:56:18 3.45 63.45 50°C normal
2018-12-23__11:56:23 3.44 65.48 49°C normal
2018-12-23__11:56:29 3.43 59.48 49°C normal
2018-12-23__11:56:34 3.43 60.00 48°C normal
2018-12-23__11:56:40 3.43 51.53 48°C normal
2018-12-23__11:56:46 3.42 53.64 48°C normal
2018-12-23__11:56:51 3.42 51.54 48°C normal
2018-12-23__11:56:57 3.42 52.87 48°C normal
2018-12-23__11:57:02 3.42 52.60 49°C normal
2018-12-23__11:57:08 3.41 55.27 49°C normal
2018-12-23__11:57:15 3.40 55.05 49°C normal
2018-12-23__11:57:20 3.40 52.91 50°C normal
2018-12-23__11:57:26 3.39 48.94 49°C normal
2018-12-23__11:57:31 3.39 54.40 49°C normal
2018-12-23__11:57:40 3.38 55.95 49°C normal
2018-12-23__11:57:45 3.37 56.68 48°C normal
2018-12-23__11:57:51 3.37 53.29 48°C normal
2018-12-23__11:57:56 3.37 54.21 48°C normal
2018-12-23__11:58:02 3.38 53.64 48°C normal
2018-12-23__11:58:07 3.41 56.50 48°C normal
2018-12-23__11:58:13 3.40 51.51 49°C normal
2018-12-23__11:58:19 3.40 51.56 48°C normal
2018-12-23__11:58:24 3.41 57.21 48°C normal
2018-12-23__11:58:30 3.40 57.21 50°C normal
2018-12-23__11:58:35 3.38 55.94 50°C normal
2018-12-23__11:58:41 3.37 57.78 50°C normal
2018-12-23__11:58:47 3.37 59.58 50°C normal
2018-12-23__11:58:52 3.37 55.78 50°C normal
2018-12-23__11:58:58 3.37 55.61 49°C normal
2018-12-23__11:59:03 3.36 56.06 50°C normal
2018-12-23__11:59:09 3.37 55.05 49°C normal
2018-12-23__11:59:15 3.37 57.78 50°C normal
2018-12-23__11:59:21 3.37 52.30 49°C normal
2018-12-23__11:59:26 3.36 62.75 50°C normal
2018-12-23__11:59:32 3.36 55.61 49°C normal
2018-12-23__11:59:37 3.36 56.00 49°C normal
2018-12-23__11:59:44 3.36 51.77 48°C normal
2018-12-23__11:59:50 3.36 58.03 49°C normal
2018-12-23__11:59:55 3.36 53.76 48°C normal
2018-12-23__12:00:01 3.35 62.94 48°C normal
2018-12-23__12:00:06 3.36 56.56 48°C normal
2018-12-23__12:00:12 3.36 50.00 49°C normal
2018-12-23__12:00:17 3.36 55.61 48°C normal
2018-12-23__12:00:23 3.36 58.16 48°C normal
2018-12-23__12:00:28 3.35 55.00 48°C normal
2018-12-23__12:00:34 3.36 53.43 49°C normal
2018-12-23__12:00:40 3.36 57.94 50°C normal
2018-12-23__12:00:45 3.36 50.25 49°C normal
2018-12-23__12:00:51 3.36 58.11 50°C normal
2018-12-23__12:00:56 3.37 53.96 49°C normal
2018-12-23__12:01:02 3.37 60.40 50°C normal
2018-12-23__12:01:07 3.38 63.54 50°C normal
2018-12-23__12:01:13 3.37 55.72 49°C normal
2018-12-23__12:01:20 3.37 44.89 47°C normal
2018-12-23__12:01:25 3.38 55.27 48°C normal
2018-12-23__12:01:31 3.38 56.99 48°C normal
2018-12-23__12:01:37 3.37 58.20 48°C normal
2018-12-23__12:01:42 3.37 56.00 50°C normal
2018-12-23__12:01:48 3.37 60.71 50°C normal
2018-12-23__12:01:53 3.37 59.59 50°C normal
2018-12-23__12:02:00 3.38 55.38 48°C normal
2018-12-23__12:02:06 3.37 51.30 49°C normal
2018-12-23__12:02:11 3.37 53.06 48°C normal
2018-12-23__12:02:17 3.37 56.34 47°C normal
2018-12-23__12:02:22 3.38 55.89 48°C normal
2018-12-23__12:02:28 3.40 58.88 48°C normal
2018-12-23__12:02:35 3.40 57.81 48°C normal
2018-12-23__12:02:41 3.40 60.51 48°C normal
2018-12-23__12:02:46 3.40 52.30 49°C normal
2018-12-23__12:02:52 3.39 56.56 48°C normal
2018-12-23__12:02:57 3.39 50.50 48°C normal
2018-12-23__12:03:03 3.38 57.43 49°C normal
2018-12-23__12:03:08 3.38 58.94 48°C normal
2018-12-23__12:03:14 3.40 59.11 48°C normal
2018-12-23__12:03:20 3.39 57.50 48°C normal
2018-12-23__12:03:26 3.38 59.37 48°C normal
2018-12-23__12:03:31 3.37 57.51 48°C normal
2018-12-23__12:03:37 3.37 58.08 48°C normal
2018-12-23__12:03:42 3.37 58.11 48°C normal
2018-12-23__12:03:48 3.40 53.00 48°C normal
2018-12-23__12:03:54 3.41 58.70 50°C normal
2018-12-23__12:03:59 3.41 57.94 49°C normal
2018-12-23__12:04:05 3.40 59.09 48°C normal
2018-12-23__12:04:11 3.39 60.10 49°C normal
2018-12-23__12:04:16 3.39 59.89 48°C normal
2018-12-23__12:04:22 3.39 52.26 48°C normal
2018-12-23__12:04:27 3.38 54.04 48°C normal
2018-12-23__12:04:33 3.37 54.27 48°C normal
2018-12-23__12:04:40 3.37 53.53 48°C normal
2018-12-23__12:04:46 3.37 50.25 48°C normal
2018-12-23__12:04:51 3.36 50.25 48°C normal
2018-12-23__12:04:57 3.36 54.68 48°C normal
2018-12-23__12:05:03 3.35 52.33 50°C normal
2018-12-23__12:05:08 3.36 54.45 50°C normal
2018-12-23__12:05:14 3.35 53.12 50°C normal
2018-12-23__12:05:19 3.34 54.35 50°C normal
2018-12-23__12:05:26 3.34 58.85 50°C normal
2018-12-23__12:05:31 3.35 60.80 50°C normal
2018-12-23__12:05:37 3.35 55.38 50°C normal
2018-12-23__12:05:42 3.34 50.25 49°C normal
2018-12-23__12:05:48 3.33 55.89 49°C normal
2018-12-23__12:05:53 3.33 61.34 51°C note
2018-12-23__12:05:59 3.33 54.73 49°C normal
2018-12-23__12:06:04 3.33 52.84 49°C normal
